"","Agulhas","Amsterdam-St_Paul","Andaman","Arctic","Bay_of_Bengal","Benguela","Black_Sea","Central_Indian_Ocean_Islands","Central_Polynesia","Cold_Temperate_Northeast_Pacific","Cold_Temperate_Northwest_Atlantic","Cold_Temperate_Northwest_Pacific","Continental_High_Antarctic","East_Central_Australian_Shelf","Easter_Island","Eastern_Coral_Triangle","Galapagos","Gulf_of_Guinea","Hawaii","Java_Transitional","Juan_Fernandez_and_Desventuradas","Lord_Howe_and_Norfolk_Islands","Lusitanian","Magellanic","Marquesas","Marshall__Gilbert_and_Ellis_Islands","Mediterranean_Sea","North_Brazil_Shelf","Northeast_Australian_Shelf","Northern_European_Seas","Northern_New_Zealand","Northwest_Australian_Shelf","Red_Sea_and_Gulf_of_Aden","Sahul_Shelf","Scotia_Sea","Somali_Arabian","South_China_Sea","South_Kuroshio","Southeast_Australian_Shelf","Southeast_Polynesia","Southern_New_Zealand","Southwest_Australian_Shelf","St__Helena_and_Ascension_Islands","Subantarctic_Islands","Subantarctic_New_Zealand","Sunda_Shelf","Tristan_Gough","Tropical_East_Pacific","Tropical_Northwestern_Atlantic","Tropical_Northwestern_Pacific","Tropical_Southwestern_Atlantic","Tropical_Southwestern_Pacific","Warm_Temperate_Northeast_Pacific","Warm_Temperate_Northwest_Atlantic","Warm_Temperate_Northwest_Pacific","Warm_Temperate_Southeastern_Pacific","Warm_Temperate_Southwestern_Atlantic","West_African_Transition","West_and_South_Indian_Shelf","West_Central_Australian_Shelf","Western_Coral_Triangle","Western_Indian_Ocean"
"Pomacentrus_stigma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0
"Pomacentrus_sulfureus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"Pomacentrus_taeniometopon",0,0,12,0,1,0,0,0,3,0,0,0,0,6,0,80,0,0,1,13,0,0,0,0,0,40,0,0,26,0,0,23,0,44,0,0,31,13,0,0,0,0,0,0,0,11,0,0,0,32,0,68,0,0,11,0,0,0,9,5,179,0
"Pomacentrus_trichrourus",2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,103
"Pomacentrus_trilineatus",0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,54,0,0,0,2,0,0,0,0,0,11,0,0,23,0,0,0,43,46,0,28,17,8,0,0,0,0,0,0,0,6,0,0,0,2,0,34,0,0,2,0,0,0,20,0,152,84
"Pomacentrus_tripunctatus",3,0,30,0,3,0,0,23,8,0,0,0,0,6,0,69,7,0,8,15,0,0,0,0,5,35,0,0,25,0,0,19,5,53,0,5,39,13,0,15,0,0,0,0,0,61,0,29,2,18,0,48,15,0,16,0,0,0,16,6,186,88
"Pomacentrus_vaiuli",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,75,0,0,8,7,0,0,0,0,0,44,0,0,24,0,0,22,0,44,0,0,27,13,0,0,0,0,0,0,0,5,0,0,0,32,0,65,0,0,5,0,0,0,0,0,166,0
"Pomacentrus_wardi",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Pomacentrus_xanthosternus",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
"Pomachromis_exilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0
"Pomachromis_fuscidorsalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomachromis_richardsoni",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,17
"Pomadasys_argenteus",0,0,36,0,6,0,0,23,0,0,0,3,0,3,0,42,0,0,0,15,0,0,0,0,0,2,0,0,26,0,0,27,25,85,0,31,48,5,0,0,0,0,0,0,0,108,0,0,0,2,0,21,0,0,41,0,0,0,42,4,187,88
"Pomadasys_argyreus",0,0,42,0,15,0,0,23,1,0,0,0,0,0,0,39,0,0,0,14,0,0,0,0,0,7,0,0,13,0,0,23,13,85,0,17,16,1,0,0,0,0,0,0,0,110,0,0,0,2,0,11,0,0,1,0,0,0,39,0,185,60
"Pomadasys_auritus",0,0,37,0,4,0,0,0,1,0,0,17,0,11,0,40,0,0,0,16,0,0,0,0,0,7,0,0,26,0,7,27,0,81,0,0,48,2,6,0,9,9,0,0,0,110,0,0,0,2,0,27,0,0,49,0,0,0,12,13,186,0
"Pomadasys_bayanus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomadasys_branickii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,6,0,0,0,0,0,0,0,0,0
"Pomadasys_commersonnii",14,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,55
"Pomadasys_corvinaeformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,16,0,0,4,0,0,0,0,0,0,0,0
"Pomadasys_crocro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,18,0,0,5,0,0,0,0,0,0,0,0
"Pomadasys_furcatus",3,0,38,0,6,0,0,25,1,0,0,0,0,6,0,75,0,0,1,15,0,0,0,0,0,24,0,0,26,0,0,26,27,86,0,33,64,13,0,0,0,0,0,0,0,109,0,0,0,20,0,64,0,0,14,0,0,0,42,5,196,107
"Pomadasys_guoraca",0,0,38,0,7,0,0,24,1,0,0,0,0,0,0,40,0,0,0,15,0,0,0,0,0,7,0,0,17,0,0,25,10,81,0,14,36,2,0,0,0,0,0,0,0,108,0,0,0,2,0,18,0,0,1,0,0,0,34,0,185,77
"Pomadasys_incisus",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,25,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"Pomadasys_jubelini",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"Pomadasys_kaakan",4,0,33,0,4,0,0,25,0,0,0,0,0,8,0,50,0,0,0,16,0,0,0,0,0,0,0,0,26,0,0,27,30,84,0,27,64,13,0,0,0,3,0,0,0,105,0,0,0,12,0,14,0,0,23,0,0,0,42,11,198,108
"Pomadasys_macracanthus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,5,0,0,0,0,0,0,0,0,0
"Pomadasys_maculatus",6,0,36,0,13,0,0,26,1,0,0,0,0,7,0,69,0,4,1,16,0,0,0,0,0,22,0,0,26,0,0,27,17,85,0,26,62,13,0,0,0,0,0,0,0,111,0,0,0,15,0,60,0,0,28,0,0,0,42,8,197,107
"Pomadasys_multimaculatus",3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,59
"Pomadasys_olivaceus",12,0,6,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,56
"Pomadasys_panamensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,14,0,0,0,0,0,0,0,0,0
"Pomadasys_perotaei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"Pomadasys_punctulatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"Pomadasys_rogerii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Pomadasys_striatus",14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,66
"Pomadasys_stridens",3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,102
"Pomadasys_trifasciatus",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,76,0,0,0,1,0,0,0,0,0,42,0,0,21,0,0,0,0,61,0,0,37,9,0,0,0,0,0,0,0,26,0,0,0,29,0,51,0,0,3,0,0,0,0,0,166,0
"Pomadasys_unimaculatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0
"Pomatomus_saltatrix",35,18,81,0,52,46,0,83,0,0,48,0,0,22,0,0,0,129,0,68,0,33,133,12,0,0,163,51,0,0,56,39,31,16,0,71,0,0,46,58,48,58,38,4,0,7,46,1,291,0,117,11,0,54,0,0,59,54,69,21,27,296
"Pomatoschistus_bathi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_lozanoi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_marmoratus",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_microps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_minutus",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_norvegicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_pictus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pomatoschistus_quagga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontinus_accraensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"Pontinus_castor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,10,0,0,0,0,0,0,0,0
"Pontinus_furcirhinus",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,11,0,0,6,0,0,0,0,0,0
"Pontinus_helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0
"Pontinus_kuhlii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,43,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"Pontinus_leda",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontinus_longispinis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,0,31,0,0,18,0,0,10,0,0,0,0,0
"Pontinus_macrocephalus",0,0,7,0,1,0,0,0,24,0,0,1,0,9,0,73,9,0,25,9,0,1,0,0,5,47,0,0,14,0,0,19,0,15,0,0,26,15,0,19,0,0,0,0,0,5,0,10,1,42,0,90,7,0,28,0,0,0,7,8,169,0
"Pontinus_nematophthalmus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,20,0,0,0,0,0,0,0,0,0,0,0
"Pontinus_rathbuni",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,0,0,30,0,0,0,0,0,0,0,0
"Pontinus_rhodochrous",0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,74,0,0,5,0,0,10,0,0,0,47,0,0,4,0,11,0,0,1,0,0,40,15,0,0,21,0,0,2,11,9,0,0,0,42,0,86,0,0,21,0,0,0,0,0,130,0
"Pontinus_strigatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontinus_tentacularis",3,0,0,0,0,0,0,29,1,0,0,0,0,9,0,77,0,0,6,2,0,0,0,0,0,26,0,0,14,0,1,0,3,15,0,12,48,15,0,0,0,0,0,0,0,12,0,0,0,31,0,88,0,0,23,0,0,0,14,0,171,114
"Porichthys_analis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"Porichthys_bathoiketes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,19,0,0,0,0,0,0,0,0,0,0,0
"Porichthys_ephippiatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Porichthys_greenei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porichthys_margaritatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,33,0,0,14,0,0,0,0,0,0
"Porichthys_mimeticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"Porichthys_myriaster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
"Porichthys_notatus",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"Porichthys_pauciradiatus",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,114,0,10,0,21,18,0,0,7,0,0,0,0,0
"Porichthys_plectrodon",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,9,0,0,34,0,0,0,0,0,0,0,0
"Porichthys_porosissimus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,32,0,0,2,0,0,31,0,0,0,0,0
"Poroclinus_rothrocki",0,0,0,20,0,0,0,0,0,57,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porocottus_allisi",0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porocottus_camtschaticus",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porocottus_mednius",0,0,0,9,0,0,0,0,0,21,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porogadus_atripectus",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,16,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,9,0,0,4,0,0,0,0,0,0
"Porogadus_catena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,44,0,0,20,0,0,17,0,0,0,0,0
"Porogadus_guentheri",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,21,0,0,0,0,0,0,0
"Porogadus_longiceps",0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,17,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,10,0,0,3,0,0,0,0,0,0
"Porogadus_melanocephalus",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porogadus_miles",27,16,0,0,0,19,0,53,0,0,22,4,0,0,0,0,0,73,2,0,0,0,104,12,0,0,0,29,0,30,0,0,20,0,0,27,13,10,0,0,0,0,16,25,0,0,32,0,192,4,61,0,0,22,23,0,23,24,23,0,0,169
"Porogadus_nudus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"Porogadus_silus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,9,0,0,0,0,0,0,0,0
"Porogobius_schlegelii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Poromitra_atlantica",0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,18,20,0,41,0,0,0,0,0,0,39,0,0,0,0,0,0,0,40,0,46,34,0,43,30,0,0,0,0,0,0,0,0,0,0,12,8,0,0,5,0,0
"Poromitra_capito",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
"Poromitra_coronata",27,18,0,0,0,23,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
"Poromitra_crassa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,68,0
"Poromitra_crassiceps",22,0,0,24,0,38,0,0,0,85,0,0,0,0,0,0,0,112,0,0,0,0,125,27,0,0,1,15,0,63,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,46,0,0,0,85,0,0,0,0,0,28,49,0,0,0,0
"Poromitra_curilensis",0,0,0,0,0,0,0,0,0,105,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Poromitra_glochidiata",0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,25,0,0,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0
"Poromitra_indooceanica",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,255
"Poromitra_macrophthalma",11,18,0,0,0,0,0,83,43,0,0,46,0,24,29,157,37,0,22,1,39,33,0,19,0,198,0,0,15,0,56,0,21,15,0,45,75,44,11,52,74,0,0,10,38,9,0,25,0,239,0,205,0,0,45,82,0,0,24,0,218,289
"Poromitra_megalops",24,0,0,17,0,35,0,0,0,0,24,0,0,0,0,0,0,74,0,0,0,0,97,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,46,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0
"Poromitra_nigrofulva",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"Poromitra_oscitans",0,8,64,0,35,0,0,0,204,24,0,14,0,23,12,156,0,0,118,64,0,33,0,0,34,198,0,0,8,0,55,21,0,7,0,0,65,44,41,253,59,35,0,0,10,5,0,44,0,239,0,225,41,0,30,0,0,0,24,14,216,0
"Poromitra_rugosa",0,0,0,5,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
